date,C1,C2,C3,C4,C5
1903-03-01,37.9,188.3,315.4,1522.7,3.9
1903-04-01,181.8,295.6,1164.5,4905.8,43.8
1903-05-01,52.9,145.9,381.3,1901.8,1.3
1903-06-01,97.5,308.7,912.6,6455.5,30.7
1903-07-01,285.1,1047.9,3789.3,10906.1,560.9
1903-08-01,49.3,143.7,896.8,2660.7,46.5
1903-09-01,192.5,1305.2,2301.1,7629.5,237.1
1903-10-01,129.1,609.2,1254.2,3881.5,30.2
1903-11-01,370.1,817.9,1538.3,6621.8,211.6
1903-12-01,83.5,149.7,557.7,1699.2,3.6
1904-01-01,266.7,496.2,1197.1,10380.5,58.8
1904-02-01,177.8,583.8,1242.0,10982.4,93.3
1904-03-01,26.9,101.2,242.5,1156.4,1.1
1904-04-01,9.9,97.8,102.3,386.1,0.5
1904-05-01,159.9,336.6,890.1,3288.5,47.5
1904-06-01,346.2,864.2,2176.9,7162.7,207.2
1904-07-01,149.8,737.5,2013.6,8576.8,1565.1
1904-08-01,171.3,532.8,2236.2,5744.8,1584.4
1904-09-01,56.9,430.2,1104.5,2116.5,191.5
1904-10-01,195.5,620.3,1653.8,4409.8,172.3
1904-11-01,47.9,181.7,543.2,1291.6,8.5
1904-12-01,8.9,98.4,134.4,248.1,0.0
1905-01-01,7.0,101.3,69.0,273.6,0.5
1905-02-01,6.7,91.9,40.5,121.1,0.1
1905-03-01,1.3,96.0,11.8,33.6,0.0
1905-04-01,28.0,129.0,144.5,371.2,0.1
1905-05-01,152.9,514.3,1774.5,2876.3,21.2
1905-06-01,95.7,237.5,750.5,1199.5,5.3
1905-07-01,409.4,1520.1,4544.6,5543.5,67.2
1905-08-01,72.1,280.0,1211.5,1901.5,1.4
1905-09-01,176.5,605.0,1770.1,5157.8,100.0
1905-10-01,323.0,1587.5,2939.6,5037.9,66.2
1905-11-01,53.4,136.9,598.1,812.3,1.0
1905-12-01,88.8,162.4,383.4,549.1,0.2
1906-01-01,11.2,97.7,88.4,99.4,0.0
1906-02-01,4.8,89.5,36.2,37.3,0.0
1906-03-01,167.9,316.5,889.7,2485.3,7.2
1906-04-01,23.8,97.0,156.4,418.8,0.0
1906-05-01,153.2,271.3,866.7,2003.0,25.3
1906-06-01,287.8,967.8,2129.3,4385.2,105.9
1906-07-01,278.2,1442.5,3630.6,7744.4,709.9
1906-08-01,256.3,2047.9,3845.7,9032.5,606.8
1906-09-01,494.3,2567.6,4053.5,8672.3,630.2
1906-10-01,735.1,2482.2,6004.8,11867.3,3341.4
1906-11-01,599.2,1530.6,4131.0,7775.1,1784.6
1906-12-01,79.9,114.6,802.2,840.2,2.6
1907-01-01,21.7,112.6,274.6,216.6,0.0
1907-02-01,8.4,102.8,94.3,84.7,0.0
1907-03-01,3.4,112.3,45.9,88.6,0.0
1907-04-01,167.9,438.9,949.8,1945.9,32.7
1907-05-01,72.9,226.8,539.9,1261.3,3.5
